LogV
3.064083435963596
2.5403294747908736
2.0569048513364727
2.2174839442139063
2.615950051656401
2.346352974450639
2.6522463410033232
2.0718820073061255
2.419955748489758
2.1789769472931693
1.662757831681574
2.2041199826559246
1.591064607026499
1.2787536009528289
2.1818435879447726
1.3979400086720377
1.0413926851582251
1.255272505103306
2.041392685158225
1.462397997898956
1.380211241711606
2.143014800254095
2.6444385894678386
2.507855871695831
2.5514499979728753
2.677606952720493
2.285557309007774
2.2041199826559246
1.7993405494535817
1.9493900066449128
2.271841606536499
1.1139433523068367
2.2576785748691846
1.7403626894942439
1.9294189257142926
1.8808135922807914
1.2041199826559248
2.3521825181113627
1.568201724066995
1.9590413923210936
2.4727564493172123
2.0211892990699383
2.694605198933569
1.3010299956639813
1.7634279935629373
2.3783979009481375
0.9030899869919435
0.8450980400142568
1.99563519459755
2.5658478186735176
2
1.8864907251724818
1.7634279935629373
2.509202522331103
1.6127838567197355
2.173186268412274
2.155336037465062
1.6020599913279623
1.9084850188786497
1.4913616938342726
2.164352855784437
2.4409090820652177
2.3443922736851106
2.7795964912578244
2.7737864449811935
3.514282047860378
2.2174839442139063
1.8325089127062364
2.7535830588929064
2.513217600067939
2.60422605308447
2.4927603890268375
1.968482948553935
2.2528530309798933
2.3541084391474008
2.561101383649056
2.484299839346786
1.919078092376074
2.103803720955957
2.1367205671564067
1.6020599913279623
2.357934847000454
2.3710678622717363
1.9731278535996986
2.230448921378274
2.0791812460476247
2.6884198220027105
1.9344984512435677
2.2648178230095364
2.0043213737826426
1.7853298350107671
2.3541084391474008
2.3384564936046046
2.326335860928751
2.4099331233312946
2.5575072019056577
2.0755469613925306
1.3424226808222062
3.3641756327706194
2.3944516808262164
1.954242509439325
1.9731278535996986
1.3617278360175928
1.4471580313422192
2.164352855784437
1.9731278535996986
1.5440680443502757
1.3222192947339193
1.6532125137753437
2.403120521175818
2.3344537511509307
1.99563519459755
2.2095150145426308
2.03342375548695
2.578639209968072
1.414973347970818
2.2833012287035497
1.505149978319906
2.255272505103306
2.2121876044039577
1.8260748027008264
1.8260748027008264
2.311753861055754
2.367355921026019
2.4668676203541096
1.9294189257142926
2.5658478186735176
2.1818435879447726
2.369215857410143
2.155336037465062
2.5728716022004803
2.506505032404872
2.346352974450639
2.4983105537896004
2.3324384599156054
2.3560258571931225
2.2671717284030137
2.4653828514484184
2.4216039268698313
2.110589710299249
3.024074987307426
2.2013971243204513
2.0827853703164503
2.3364597338485296
2.3443922736851106
2.4409090820652177
2.2764618041732443
1.954242509439325
2.2329961103921536
2.255272505103306
2.3909351071033793
2.958085848521085
1.9822712330395684
2.2576785748691846
2.0791812460476247
1.6127838567197355
1.9242792860618816
1.8260748027008264
1.2304489213782739
2.369215857410143
1.380211241711606
2.6324572921847245
1.9590413923210936
2.290034611362518
2.2329961103921536
1.9084850188786497
2.1335389083702174
2.12057393120585
1.968482948553935
1.9030899869919435
1
1.3222192947339193
1.7160033436347992
2.7024305364455254
1.662757831681574
1.6434526764861874
0
1.6434526764861874
1.462397997898956
1.4771212547196624
1.99563519459755
1.5440680443502757
1.9138138523837167
1.6812412373755872
1.0791812460476249
1.146128035678238
1.9030899869919435
2.012837224705172
1.8129133566428555
2.0569048513364727
1.5440680443502757
1.4471580313422192
1.2787536009528289
2.326335860928751
1.6434526764861874
1.724275869600789
1.4913616938342726
1.1760912590556813
2.03342375548695
2.220108088040055
2.2278867046136734
2.0293837776852097
2.184691430817599
2.0043213737826426
2.2013971243204513
1.0791812460476249
1.1139433523068367
2.2380461031287955
1.7481880270062005
1.7075701760979363
1.3424226808222062
2.060697840353612
0.9542425094393249
2.146128035678238
1.3010299956639813
2.255272505103306
2.436162647040756
1.6812412373755872
2.0530784434834195
1.5440680443502757
3.0492180226701815
1.5440680443502757
2.505149978319906
2.214843848047698
1.5185139398778875
2.326335860928751
2.5415792439465807
2.4927603890268375
2.842609239610562
2.569373909615046
2.1367205671564067
2.9360107957152097
2.305351369446624
2.037426497940624
2.4727564493172123
2.130333768495006
1.863322860120456
1.919078092376074
1.6127838567197355
2.1072099696478683
2.3729120029701067
0.3010299956639812
2.0530784434834195
1.146128035678238
1.3222192947339193
1.0413926851582251
1.505149978319906
2.7267272090265724
1.7160033436347992
1.7075701760979363
1.7993405494535817
1.568201724066995
1.6989700043360187
1.5797835966168101
1.4913616938342726
1.5314789170422551
2.2576785748691846
1.7781512503836436
1.6720978579357175
1.7634279935629373
1.591064607026499
1.8388490907372552
1.8260748027008264
1.9867717342662448
2.330413773349191
2.8785217955012063
2.745855195173729
2.4885507165004443
2.380211241711606
2.8041394323353503
2.406540180433955
2.0293837776852097
2.2041199826559246
2.164352855784437
2.346352974450639
2.6180480967120925
1.8260748027008264
2.4149733479708178
1.9822712330395684
1.3979400086720377
1.7403626894942439
1.792391689498254
2.3483048630481607
2.0492180226701815
1.462397997898956
1.4313637641589874
1.505149978319906
2.0043213737826426
1.6232492903979006
1.7481880270062005
2.558708570533166
2.3961993470957363
2.103803720955957
2.3010299956639813
2.3729120029701067
2.2355284469075487
2.0253058652647704
2
1.662757831681574
1.7781512503836436
1.5797835966168101
1.9444826721501687
2.173186268412274
1.968482948553935
2.3979400086720375
2.2380461031287955
1.6232492903979006
2.716003343634799
1.5563025007672873
1.0791812460476249
2.220108088040055
3.2317243833285163
2.597695185925512
2.0530784434834195
1.3979400086720377
1.6901960800285136
2.494154594018443
1.4913616938342726
3.2555137128195333
2.8943160626844384
2.2528530309798933
1.6989700043360187
2.6875289612146345
2.0211892990699383
2.0791812460476247
2.0827853703164503
1.9344984512435677
2.1398790864012365
2.2528530309798933
1.3424226808222062
2.103803720955957
3.0484418035504044
2.4345689040341987
2.278753600952829
2.3710678622717363
2.5415792439465807
