X.AU,X,Y.AU,Y,D
Durres,P-1408,Durres,P-14081,0.0015114391527709268
Durres,P-1408,Durres,P-14082,0.005858888638869927
Durres,P-1408,Durres,P-14083,0.028921422947105306
Durres,P-1408,Durres,P-1409,0.02000706138549027
Durres,P-1408,Durres,P-14091,0.014074350051518646
Durres,P-1408,Durres,P-14092,0.005723805408840155
Durres,P-1408,Durres,P-1410,0.04216835143962962
Durres,P-1408,Durres,P-14101,0.02024193385762058
Durres,P-1408,Durres,P-14102,0.02953205500002463
Durres,P-1408,Durres,P-14103,0.04100353432419272
Durres,P-1408,Durres,P-14104,0.026537774140192837
Durres,P-1408,Durres,P-1411,0.023948565155510734
Durres,P-1408,Durres,P-14111,0.0053913149871322105
Durres,P-1408,Durres,P-14112,0.010222325663291811
Durres,P-1408,Durres,P-14113,0.020653159332311554
Durres,P-1408,Durres,P-1412,0.03820636993746493
Durres,P-1408,Durres,P-14121,0.0045090161920472195
Durres,P-1408,Durres,P-14122,0.034178537994434835
Durres,P-1408,Durres,P-14123,0.06182461546680135
Durres,P-1408,Durres,P-1413,3.1340486795949137e-4
Durres,P-1408,Durres,P-14131,0.019886051707776027
Durres,P-1408,Durres,P-14132,0.03646157950844714
Durres,P-1408,Durres,P-14133,0.012565363120470373
Durres,P-1408,Durres,P-1414,0.043143916260082266
Durres,P-1408,Durres,P-14141,0.003573905185908397
Durres,P-1408,Durres,P-1415,0.002882975723311373
Durres,P-1408,Durres,P-14151,0.0075047549239525765
Durres,P-1408,Durres,P-14152,0.020084005160805544
Durres,P-1408,Durres,P-1416,0.0245213619102342
Durres,P-1408,Durres,P-14161,0.031121719953366
Durres,P-1408,Durres,P-1417,0.012988430026674448
Durres,P-1408,Durres,P-14171,0.001092858045605861
Durres,P-1408,Durres,P-1418,0.10001754637748761
Durres,P-1408,Durres,P-14181,0.017371452728038774
Durres,P-1408,Durres,P-1419,0.021767862103712243
Durres,P-1408,Durres,P-14191,0.01083820101212565
Durres,P-1408,Durres,P-14192,6.450380024963643e-4
Durres,P-1408,Durres,P-1420,0.3639866017601895
Durres,P-1408,Durres,P-14201,0.13626886861058657
Durres,P-1408,Durres,P-14202,0.27059690125726565
Durres,P-1408,Durres,P-14203,0.339401927550068
Durres,P-1408,Durres,P-14204,0.28274344917777494
Durres,P-1408,Durres,P-14205,0.28424113864458145
Durres,P-1408,Durres,P-1421,0.013588652785943168
Durres,P-1408,Durres,P-14211,0.0015123939933557482
Durres,P-1408,Durres,P-14212,0.02324356660189379
Durres,P-1408,Durres,P-1422,0.012519723296460894
Durres,P-1408,Durres,P-14221,0.01871404538672469
Durres,P-1408,Durres,P-14222,0.0012127769449695146
Durres,P-1408,Durres,P-1423,0.04705443357169096
Durres,P-1408,Durres,P-14231,0.037274195217324405
Durres,P-1408,Durres,P-1424,0.04263115804783836
Durres,P-1408,Durres,P-14241,7.722716790238931e-4
Durres,P-1408,Durres,P-14242,0.01461186389475318
Durres,P-1408,Durres,P-1425,0.03398870080645788
Durres,P-1408,Durres,P-14251,0.02721583618698245
Durres,P-1408,Durres,P-1426,0.03505976835343797
Durres,P-1408,Durres,P-14261,0.07359099014194455
Durres,P-1408,Durres,P-14262,0.022223716700839127
Durres,P-1408,Durres,P-1427,0.01285499511130771
Durres,P-1408,Durres,P-14271,0.002170659240075149
Durres,P-1408,Durres,P-1428,0.0071340776085777324
Durres,P-1408,Durres,P-14281,0.010444789299163846
Durres,P-1408,Durres,P-14282,0.06929559630089017
Durres,P-1408,Durres,P-1429,0.041110861169404773
Durres,P-1408,Durres,P-14291,0.012293233484784536
Durres,P-1408,Durres,P-14292,0.07087977043366375
Durres,P-1408,Durres,P-1430,0.024584326132925542
Durres,P-1408,Durres,P-14301,3.564679316399931e-4
Durres,P-1408,Durres,P-14302,0.017847526177690785
Durres,P-1408,Durres,P-1431,0.017817124135675298
Durres,P-1408,Durres,P-14311,0.009169453665981915
Durres,P-1408,Durres,P-14312,0.021969363413516088
Durres,P-1408,Durres,P-1432,0.02600786898281364
Durres,P-1408,Durres,P-14321,0.11158531376321323
Durres,P-1408,Durres,P-14322,0.02060959836922644
Durres,P-1408,Durres,P-14323,0.037675645533215396
Durres,P-1408,Durres,P-1433,0.04046185457089993
Durres,P-1408,Durres,P-14331,0.013262254148126044
Durres,P-1408,Durres,P-1434,0.001351232391083459
Durres,P-1408,Durres,P-14341,0.10569828329658973
Durres,P-1408,Durres,P-1435,0.004769288830760407
Durres,P-1408,Durres,P-14351,0.020663328706069347
Durres,P-1408,Durres,P-1436,0.0019156238427607102
Durres,P-1408,Durres,P-1437,0.020973566393907853
Durres,P-1408,Durres,P-14371,0.03756527605709438
Durres,P-1408,Durres,P-1438,0.020745779861574186
Durres,P-1408,Durres,P-14381,0.014868956012897668
Durres,P-1408,Durres,P-1439,0.06751349536480601
Durres,P-1408,Durres,P-14391,0.07213111618426321
Durres,P-1408,Durres,P-1440,0.03408370950511247
Durres,P-1408,Durres,P-14401,0.03360330382386066
Durres,P-1408,Durres,P-1441,0.0023527344813778443
Durres,P-1408,Durres,P-14411,0.005190307371874623
Durres,P-1408,Durres,P-1442,0.03244520883760434
Durres,P-1408,Durres,P-14421,0.02676264510242373
Durres,P-1408,Durres,P-14422,0.06422119869213053
Durres,P-1408,Durres,P-1443,0.024108308406068236
Durres,P-1408,Durres,P-14431,0.03368735963294914
Durres,P-1408,Durres,P-1444,0.006229001257452753
Durres,P-1408,Durres,P-14441,0.048759219043314636
Durres,P-1408,Durres,P-14442,0.0010253063075967035
Durres,P-1408,Durres,P-1446,0.006977155401801809
Durres,P-1408,Durres,P-14461,0.08854801149365787
Durres,P-1408,Durres,P-1447,0.00323825503906478
Durres,P-1408,Durres,P-14471,0.004041825460671693
Durres,P-1408,Durres,P-1448,0.08097927629205914
Durres,P-1408,Durres,P-1449,0.07710675418205114
Durres,P-1408,Durres,P-14491,0.021135320383760547
Durres,P-1408,Durres,P-14492,0.0632179267216181
Durres,P-1408,Durres,P-1450,0.03093770199004439
Durres,P-1408,Durres,P-1451,0.0953036465841505
Durres,P-1408,Durres,P-14511,0.03471936437946615
Durres,P-1408,Durres,P-1452,0.004698342390430795
Durres,P-1408,Durres,P-14521,0.022310804456641978
Durres,P-1408,Durres,P-14522,0.030943735850699414
Durres,P-1408,Durres,P-1453,0.012483655446591257
Durres,P-1408,Durres,P-14531,0.01724867459133453
Durres,P-1408,Durres,P-1454,0.024735051509536907
Durres,P-1408,Durres,P-14541,5.830987770813316e-4
Durres,P-1408,Durres,P-1455,0.006041496846432558
Durres,P-1408,Durres,P-14551,0.1024982864483
Durres,P-1408,Durres,P-14552,0.04438397237889467
Durres,P-1408,Durres,P-1456,0.0679549355317669
Durres,P-1408,Durres,P-14561,1.0835573570092648e-4
Durres,P-1408,Durres,P-1457,0.006324300839398264
Durres,P-1408,Durres,P-14571,0.047774405102729095
Durres,P-1408,Durres,P-14572,0.002297765548097003
Durres,P-1408,Durres,P-1458,0.01585831465726329
Durres,P-1408,Durres,P-14581,0.025394343355849357
Durres,P-1408,Durres,P-1459,0.054289829983791414
Durres,P-1408,Durres,P-14591,0.024089054441879774
Durres,P-1408,Durres,P-1460,0.011649379428632634
Durres,P-1408,Durres,P-14601,0.020200654708394276
Durres,P-1408,Durres,P-1461,0.018421314434211113
Durres,P-1408,Durres,P-14611,0.016675122557822178
Durres,P-1408,Durres,P-1462,0.029588485170067166
Durres,P-1408,Durres,P-14621,0.01909020988533102
Durres,P-1408,Durres,P-1463,2.1351826081012913e-5
Durres,P-1408,Durres,P-14631,0.023659242629637846
Durres,P-1408,Durres,P-1464,0.014352960350662903
Durres,P-1408,Durres,P-1465,4.024934401465506e-4
Durres,P-1408,Durres,P-14651,0.051427855736061526
Durres,P-1408,Durres,P-1467,0.02277383721726014
Durres,P-1408,Durres,P-14671,0.054199461088810505
Durres,P-1408,Durres,P-14672,0.06047628554269248
Durres,P-1408,Durres,P-1468,0.04118625014363994
Durres,P-1408,Durres,P-14681,0.024280503282233266
Durres,P-1408,Durres,P-14682,0.0661044000502337
Durres,P-1408,Durres,P-14683,0.03472953756857083
Durres,P-1408,Durres,P-14684,0.03634260478056747
Durres,P-1408,Durres,P-1469,0.03185788083270796
Durres,P-1408,Durres,P-14691,0.08931208278964588
Durres,P-1408,Durres,P-14692,0.053024401138156756
Durres,P-1408,Durres,P-1470,0.003484812292773161
Durres,P-1408,Durres,P-14701,0.04687212353485031
Durres,P-1408,Durres,P-14702,0.03128180115655636
Durres,P-1408,Durres,P-14703,0.002660881211339134
Durres,P-1408,Durres,P-14704,0.024410467262752582
Durres,P-1408,Durres,P-14705,0.043944197741607904
Durres,P-1408,Durres,P-14706,0.004438114370142153
Durres,P-1408,Durres,P-1471,0.08096275869376245
Durres,P-1408,Durres,P-14711,0.02790643833980375
Durres,P-1408,Durres,P-1472,0.05795900250384087
Durres,P-1408,Durres,P-14721,0.018798419402150456
Durres,P-1408,Durres,P-14722,0.05298599352998132
Durres,P-1408,Durres,P-14723,0.05766091379232198
Durres,P-1408,Durres,P-1473,0.002235567264330567
Durres,P-1408,Durres,P-1474,0.03550576454026726
Durres,P-1408,Durres,P-14741,0.03507426495344606
Durres,P-1408,Durres,P-1475,0.0035678697248930726
Durres,P-1408,Durres,P-14751,0.039440346274235746
Durres,P-1408,Durres,P-1476,0.01059456843026138
Durres,P-1408,Durres,P-14761,0.03889827218445377
Durres,P-1408,Durres,P-1477,0.01382186684373516
Durres,P-1408,Durres,P-14771,0.018991964658524863
Durres,P-1408,Durres,P-1478,0.030256365203508113
Durres,P-1408,Durres,P-14781,0.04006134247064277
Durres,P-1408,Durres,P-1479,0.029595629405578472
Durres,P-1408,Durres,P-14791,0.04946697911282527
Durres,P-1408,Durres,P-1480,0.005980464140151149
Durres,P-1408,Durres,P-1481,0.018194086544178447
Durres,P-1408,Durres,P-14811,0.06881535924938167
Durres,P-1408,Durres,P-1482,0.02162323683601925
Durres,P-1408,Durres,P-14821,0.07356770120003826
Durres,P-1408,Durres,P-1483,0.0065490005253243284
Durres,P-1408,Durres,P-14831,0.02045902950277446
Durres,P-1408,Durres,P-14832,0.12114987666396154
Durres,P-1408,Durres,P-1484,0.0035105935080646557
Durres,P-1408,Durres,P-14841,0.040913657596007666
Durres,P-1408,Durres,P-1485,0.008116604092927727
Durres,P-1408,Durres,P-14851,0.10493219215100585
Durres,P-1408,Durres,P-1486,0.017145111968254995
Durres,P-1408,Durres,P-14861,0.016650530477953968
Durres,P-1408,Durres,P-1487,0.05275184248554799
Durres,P-1408,Durres,P-14871,0.04069077641478802
Durres,P-1408,Durres,P-1488,0.01477171318155352
Durres,P-1408,Durres,P-14881,0.12134088514999346
Durres,P-1408,Durres,P-1489,0.0577725245398654
Durres,P-1408,Durres,P-14891,0.004907488031317327
Durres,P-1408,Durres,P-14892,0.003152623146441368
Durres,P-1408,Durres,P-1490,0.05833905402073829
Durres,P-1408,Durres,P-14901,0.008651231506418423
Durres,P-1408,Durres,P-1491,0.0024434930577483666
Durres,P-1408,Durres,P-14911,0.006859312362130962
Durres,P-1408,Durres,P-1492,0.013851583258920773
Durres,P-1408,Durres,P-14921,0.0035809309726132998
Durres,P-1408,Durres,P-1493,0.026416380583399117
Durres,P-1408,Durres,P-14931,0.019511509395022643
Durres,P-1408,Durres,P-1494,0.023030588331728108
Durres,P-1408,Durres,P-1495,0.045489092453593824
Durres,P-1408,Durres,P-14951,0.0026907006231542134
Durres,P-1408,Durres,P-1496,0.014273240240634848
Durres,P-1408,Durres,P-14961,0.047944887494808505
Durres,P-1408,Durres,P-1497,0.04414644832471877
Durres,P-1408,Durres,P-14971,0.003981884236593809
Durres,P-1408,Durres,P-1498,0.01650838936805686
Durres,P-1408,Durres,P-14981,0.011890210640943484
Durres,P-1408,Durres,P-1499,0.19802362825644015
Durres,P-1408,Durres,P-14991,0.12439600919209928
Durres,P-1408,Durres,P-1500,0.018345083304988415
Durres,P-1408,Durres,P-15001,3.794784707217779e-5
Durres,P-1408,Durres,P-1501,0.011097496979015964
Durres,P-1408,Durres,P-15011,0.03243570317689934
Durres,P-1408,Durres,P-1504,0.07777643082826674
Durres,P-1408,Durres,P-15041,0.004688384733290066
Durres,P-1408,Katund I ri,P-1514,0.16253215348793215
Durres,P-1408,Katund I ri,P-15141,0.22553312838140516
Durres,P-1408,Katund I ri,P-1515,0.6045142347394403
Durres,P-1408,Katund I ri,P-1516,0.5094855229903998
Durres,P-1408,Katund I ri,P-1517,0.8257572683816251
Durres,P-1408,Katund I ri,P-1518,0.2251532285103896
Durres,P-1408,Katund I ri,P-1519,0.09377114102746986
Durres,P-1408,Katund I ri,P-15191,0.26421331997562136
Durres,P-1408,Katund I ri,P-1520,0.054708570889588276
Durres,P-1408,Katund I ri,P-1521,0.14142581946904914
Durres,P-1408,Katund I ri,P-1522,0.1021876015063578
Durres,P-1408,Katund I ri,P-1523,0.343817183555422
Durres,P-1408,Katund I ri,P-1524,0.14880374725794082
Durres,P-1408,Katund I ri,P-15241,0.13615477867263692
Durres,P-1408,Katund I ri,P-1525,0.3621251622088695
Durres,P-1408,Katund I ri,P-1526,0.31598161834462
Durres,P-1408,Katund I ri,P-15261,0.3438771673145522
Durres,P-1408,Katund I ri,P-1527,0.041176991613064415
Durres,P-1408,Katund I ri,P-1528,0.10743712808311455
Durres,P-1408,Rashbull,P-1369,0.17352440231742883
Durres,P-1408,Rashbull,P-13691,0.14791499234183297
Durres,P-1408,Rashbull,P-1370,0.04187208698600485
Durres,P-1408,Rashbull,P-13701,0.1437208404614727
Durres,P-1408,Rashbull,P-1371,0.19833850465594421
Durres,P-1408,Rashbull,P-13711,0.14027725204172728
Durres,P-1408,Rashbull,P-1372,0.07104421516034087
Durres,P-1408,Rashbull,P-13721,0.03495554713033579
Durres,P-1408,Rashbull,P-13722,0.0021562011150580446
Durres,P-1408,Rashbull,P-1373,0.005912264574138986
Durres,P-1408,Rashbull,P-13731,0.048157496448336126
Durres,P-1408,Rashbull,P-1374,0.014096387509941952
Durres,P-1408,Rashbull,P-13741,0.01844069902817405
Durres,P-1408,Rashbull,P-13742,0.030965018024879474
Durres,P-1408,Rashbull,P-1375,0.016431385574092214
Durres,P-1408,Rashbull,P-13751,0.004090071414844555
Durres,P-1408,Rashbull,P-13752,0.02639333830552577
Durres,P-1408,Rashbull,P-1376,0.12115075766905678
Durres,P-1408,Rashbull,P-1377,0.03359376058325147
Durres,P-1408,Rashbull,P-13771,0.019893385657647922
Durres,P-1408,Rashbull,P-1378,0.006384860448113393
Durres,P-1408,Rashbull,P-13781,0.010093818027912982
Durres,P-1408,Rashbull,P-13782,0.011558076602057111
Durres,P-1408,Rashbull,P-1379,0.07953679868476257
Durres,P-1408,Rashbull,P-13791,0.033812595959628794
Durres,P-1408,Rashbull,P-1380,0.03163232692991261
Durres,P-1408,Rashbull,P-13801,0.052251810636686935
Durres,P-1408,Rashbull,P-1381,0.04603222521245296
Durres,P-1408,Rashbull,P-1382,0.0029367778982313563
Durres,P-1408,Rashbull,P-1383,0.23011086139200865
Durres,P-1408,Rashbull,P-1384,0.3666810445940645
Durres,P-1408,Rashbull,P-13841,0.2629041868417756
Durres,P-1408,Rashbull,P-1385,0.7078792001172534
Durres,P-14081,Durres,P-14082,0.0025452637717492555
Durres,P-14081,Durres,P-14083,0.0234646712872649
Durres,P-14081,Durres,P-1409,0.025345545234717638
Durres,P-14081,Durres,P-14091,0.014452112281171176
Durres,P-14081,Durres,P-14092,0.010835192713454105
Durres,P-14081,Durres,P-1410,0.043053158905736966
Durres,P-14081,Durres,P-14101,0.01451104636757088
Durres,P-14081,Durres,P-14102,0.028653832735522033
Durres,P-14081,Durres,P-14103,0.051315013193449416
Durres,P-14081,Durres,P-14104,0.03576754959750125
Durres,P-14081,Durres,P-1411,0.03390010596090938
Durres,P-14081,Durres,P-14111,0.00979269746368075
Durres,P-14081,Durres,P-14112,0.018408618957167052
Durres,P-14081,Durres,P-14113,0.011487076007957009
Durres,P-14081,Durres,P-1412,0.04892314634757476
Durres,P-14081,Durres,P-14121,0.003022429855894489
Durres,P-14081,Durres,P-14122,0.02711243157810239
Durres,P-14081,Durres,P-14123,0.04439598151180052
Durres,P-14081,Durres,P-1413,0.0030306554955555056
Durres,P-14081,Durres,P-14131,0.012402626041178692
Durres,P-14081,Durres,P-14132,0.03493049557827192
Durres,P-14081,Durres,P-14133,0.010960651232097466
Durres,P-14081,Durres,P-1414,0.0606031223102798
Durres,P-14081,Durres,P-14141,9.486691266342858e-4
Durres,P-14081,Durres,P-1415,9.811905384032064e-4
Durres,P-14081,Durres,P-14151,0.0023797925940575422
Durres,P-14081,Durres,P-14152,0.018037323154661403
Durres,P-14081,Durres,P-1416,0.01428052996417114
Durres,P-14081,Durres,P-14161,0.01920925087457857
Durres,P-14081,Durres,P-1417,0.009409631242113246
Durres,P-14081,Durres,P-14171,9.148456880279916e-4
Durres,P-14081,Durres,P-1418,0.10928793424497417
Durres,P-14081,Durres,P-14181,0.02108423314509534
Durres,P-14081,Durres,P-1419,0.029254335630968548
Durres,P-14081,Durres,P-14191,0.013248101700365479
Durres,P-14081,Durres,P-14192,2.0563229080325482e-4
Durres,P-14081,Durres,P-1420,0.37843840750549
Durres,P-14081,Durres,P-14201,0.14563141578434674
Durres,P-14081,Durres,P-14202,0.29398303699714157
Durres,P-14081,Durres,P-14203,0.3574563185651022
Durres,P-14081,Durres,P-14204,0.29379011892692886
Durres,P-14081,Durres,P-14205,0.306858553005045
Durres,P-14081,Durres,P-1421,0.022995154169035702
Durres,P-14081,Durres,P-14211,0.005956307103528855
Durres,P-14081,Durres,P-14212,0.036629684498514524
Durres,P-14081,Durres,P-1422,0.006320185888870184
Durres,P-14081,Durres,P-14221,0.010188042489238538
Durres,P-14081,Durres,P-14222,0.0043758157020282774
Durres,P-14081,Durres,P-1423,0.031597177345750814
Durres,P-14081,Durres,P-14231,0.030951840392100846
Durres,P-14081,Durres,P-1424,0.05389312263210076
Durres,P-14081,Durres,P-14241,0.001343141876590275
Durres,P-14081,Durres,P-14242,0.019128916996612927
Durres,P-14081,Durres,P-1425,0.021449716205628938
Durres,P-14081,Durres,P-14251,0.027536060585746588
Durres,P-14081,Durres,P-1426,0.03136666028207956
Durres,P-14081,Durres,P-14261,0.061076072086306166
Durres,P-14081,Durres,P-14262,0.023352514383929695
Durres,P-14081,Durres,P-1427,0.0224285649264047
Durres,P-14081,Durres,P-14271,1.1560651222052238e-4
Durres,P-14081,Durres,P-1428,0.006423440169081206
Durres,P-14081,Durres,P-14281,0.007120399779141065
Durres,P-14081,Durres,P-14282,0.05172294982695828
Durres,P-14081,Durres,P-1429,0.02819990917435167
Durres,P-14081,Durres,P-14291,0.013926423758242216
Durres,P-14081,Durres,P-14292,0.05909856915489059
Durres,P-14081,Durres,P-1430,0.019979227486231436
Durres,P-14081,Durres,P-14301,0.0026023004653537053
Durres,P-14081,Durres,P-14302,0.012072995126845423
Durres,P-14081,Durres,P-1431,0.010401292884360534
Durres,P-14081,Durres,P-14311,0.00428203463424176
Durres,P-14081,Durres,P-14312,0.02906105130950639
Durres,P-14081,Durres,P-1432,0.023646342058463186
Durres,P-14081,Durres,P-14321,0.12246944227048961
Durres,P-14081,Durres,P-14322,0.012128942426741321
Durres,P-14081,Durres,P-14323,0.024125153036073127
Durres,P-14081,Durres,P-1433,0.045768587997338406
Durres,P-14081,Durres,P-14331,0.018409438828787737
Durres,P-14081,Durres,P-1434,0.002707929890209437
Durres,P-14081,Durres,P-14341,0.09847544345776349
Durres,P-14081,Durres,P-1435,0.0014191897557896912
Durres,P-14081,Durres,P-14351,0.011227217423022634
Durres,P-14081,Durres,P-1436,0.0014196020280746457
Durres,P-14081,Durres,P-1437,0.02200542853584214
Durres,P-14081,Durres,P-14371,0.027660345064990995
Durres,P-14081,Durres,P-1438,0.01692477498165891
Durres,P-14081,Durres,P-14381,0.009463539645990497
Durres,P-14081,Durres,P-1439,0.05276568033690106
Durres,P-14081,Durres,P-14391,0.060608604485195075
Durres,P-14081,Durres,P-1440,0.023698866966456275
Durres,P-14081,Durres,P-14401,0.020891006505466107
Durres,P-14081,Durres,P-1441,0.00744563354888206
Durres,P-14081,Durres,P-14411,0.006799128258854481
Durres,P-14081,Durres,P-1442,0.029257191702069047
Durres,P-14081,Durres,P-14421,0.017963783844030037
Durres,P-14081,Durres,P-14422,0.06776737554450149
Durres,P-14081,Durres,P-1443,0.02559121619517077
Durres,P-14081,Durres,P-14431,0.025553419759843064
Durres,P-14081,Durres,P-1444,0.0016021586853071051
Durres,P-14081,Durres,P-14441,0.03766187081757694
Durres,P-14081,Durres,P-14442,0.0044700472283867795
Durres,P-14081,Durres,P-1446,0.012903501340512477
Durres,P-14081,Durres,P-14461,0.07930238804357245
Durres,P-14081,Durres,P-1447,0.0031900926011939773
Durres,P-14081,Durres,P-14471,0.008712730507341363
Durres,P-14081,Durres,P-1448,0.07016319434489326
Durres,P-14081,Durres,P-1449,0.06068330419135311
Durres,P-14081,Durres,P-14491,0.0177400130554494
Durres,P-14081,Durres,P-14492,0.04503732331693371
Durres,P-14081,Durres,P-1450,0.03588037760929535
Durres,P-14081,Durres,P-1451,0.07227646156137174
Durres,P-14081,Durres,P-14511,0.023972813159485025
Durres,P-14081,Durres,P-1452,0.010528487208852102
Durres,P-14081,Durres,P-14521,0.015458867137382596
Durres,P-14081,Durres,P-14522,0.022508749603858045
Durres,P-14081,Durres,P-1453,0.006916453041443076
Durres,P-14081,Durres,P-14531,0.0112750639931649
Durres,P-14081,Durres,P-1454,0.017052980868681504
Durres,P-14081,Durres,P-14541,2.773695372585085e-4
Durres,P-14081,Durres,P-1455,0.0032785317369331476
Durres,P-14081,Durres,P-14551,0.12523361940510655
Durres,P-14081,Durres,P-14552,0.03149577962266742
Durres,P-14081,Durres,P-1456,0.05816167615883963
Durres,P-14081,Durres,P-14561,0.001293790447186663
Durres,P-14081,Durres,P-1457,0.006976781716070496
Durres,P-14081,Durres,P-14571,0.0335749595137162
Durres,P-14081,Durres,P-14572,0.0031078673249862075
Durres,P-14081,Durres,P-1458,0.00974766739863742
Durres,P-14081,Durres,P-14581,0.01515767225699728
Durres,P-14081,Durres,P-1459,0.05097066693102949
Durres,P-14081,Durres,P-14591,0.016176777169329203
Durres,P-14081,Durres,P-1460,0.012192040944448618
Durres,P-14081,Durres,P-14601,0.029693601573000043
Durres,P-14081,Durres,P-1461,0.020743553652309288
Durres,P-14081,Durres,P-14611,0.019854545872749013
Durres,P-14081,Durres,P-1462,0.037527579628211655
Durres,P-14081,Durres,P-14621,0.010720807508350997
Durres,P-14081,Durres,P-1463,0.0012440523643712088
Durres,P-14081,Durres,P-14631,0.03091786758229689
Durres,P-14081,Durres,P-1464,0.006552693086644438
Durres,P-14081,Durres,P-1465,0.003240213269035884
Durres,P-14081,Durres,P-14651,0.037339197402029865
Durres,P-14081,Durres,P-1467,0.02726356811467276
Durres,P-14081,Durres,P-14671,0.06738915131817316
Durres,P-14081,Durres,P-14672,0.07411282822466655
Durres,P-14081,Durres,P-1468,0.031014760944762115
Durres,P-14081,Durres,P-14681,0.024948638702013234
Durres,P-14081,Durres,P-14682,0.07150445311892263
Durres,P-14081,Durres,P-14683,0.04087896143848002
Durres,P-14081,Durres,P-14684,0.031971826389654595
Durres,P-14081,Durres,P-1469,0.03517915792061853
Durres,P-14081,Durres,P-14691,0.09520295743110854
Durres,P-14081,Durres,P-14692,0.05521297697950167
Durres,P-14081,Durres,P-1470,0.009587132401432923
Durres,P-14081,Durres,P-14701,0.033824642245128184
Durres,P-14081,Durres,P-14702,0.02277615386755852
Durres,P-14081,Durres,P-14703,0.003691007193311748
Durres,P-14081,Durres,P-14704,0.017865635414592525
Durres,P-14081,Durres,P-14705,0.0292042949529132
Durres,P-14081,Durres,P-14706,0.003686740653673715
Durres,P-14081,Durres,P-1471,0.08033784507452067
Durres,P-14081,Durres,P-14711,0.02723578532217104
Durres,P-14081,Durres,P-1472,0.056503038817194914
Durres,P-14081,Durres,P-14721,0.01065506139446986
Durres,P-14081,Durres,P-14722,0.054426546541309
Durres,P-14081,Durres,P-14723,0.049829070203570906
Durres,P-14081,Durres,P-1473,0.0025833495767920746
Durres,P-14081,Durres,P-1474,0.02486157052007441
Durres,P-14081,Durres,P-14741,0.028993054428836436
Durres,P-14081,Durres,P-1475,5.61707671698086e-4
Durres,P-14081,Durres,P-14751,0.029831121099354808
Durres,P-14081,Durres,P-1476,0.009725610387846018
Durres,P-14081,Durres,P-14761,0.04399598571814727
Durres,P-14081,Durres,P-1477,0.01632424184713155
Durres,P-14081,Durres,P-14771,0.023907108852682973
Durres,P-14081,Durres,P-1478,0.03713889116700986
Durres,P-14081,Durres,P-14781,0.05490798935269019
Durres,P-14081,Durres,P-1479,0.01851078884200457
Durres,P-14081,Durres,P-14791,0.054905078877080515
Durres,P-14081,Durres,P-1480,0.0027419317022249513
Durres,P-14081,Durres,P-1481,0.01519384979786894
Durres,P-14081,Durres,P-14811,0.072580166029443
Durres,P-14081,Durres,P-1482,0.0337943471855436
Durres,P-14081,Durres,P-14821,0.05445225119444905
Durres,P-14081,Durres,P-1483,0.001840239407184913
Durres,P-14081,Durres,P-14831,0.013538128454581421
Durres,P-14081,Durres,P-14832,0.10497919799033377
Durres,P-14081,Durres,P-1484,0.003093082057266636
Durres,P-14081,Durres,P-14841,0.031116439042057714
Durres,P-14081,Durres,P-1485,0.01183407788418968
Durres,P-14081,Durres,P-14851,0.08072095345621381
Durres,P-14081,Durres,P-1486,0.0189060816534202
Durres,P-14081,Durres,P-14861,0.011464830015198837
Durres,P-14081,Durres,P-1487,0.05563377278072611
Durres,P-14081,Durres,P-14871,0.027003879733161748
Durres,P-14081,Durres,P-1488,0.006818116644851002
Durres,P-14081,Durres,P-14881,0.0949993940621952
Durres,P-14081,Durres,P-1489,0.0504505171030702
Durres,P-14081,Durres,P-14891,0.009870333831757599
Durres,P-14081,Durres,P-14892,0.007798500996456476
Durres,P-14081,Durres,P-1490,0.06093783771406054
Durres,P-14081,Durres,P-14901,0.00867867323654914
Durres,P-14081,Durres,P-1491,9.082079946484776e-4
Durres,P-14081,Durres,P-14911,0.002344687518184627
Durres,P-14081,Durres,P-1492,0.02078080143229638
Durres,P-14081,Durres,P-14921,0.003971492356590299
Durres,P-14081,Durres,P-1493,0.01524772072783757
Durres,P-14081,Durres,P-14931,0.017067290493233137
Durres,P-14081,Durres,P-1494,0.027435309337447655
Durres,P-14081,Durres,P-1495,0.03130657766412582
Durres,P-14081,Durres,P-14951,0.0013728157845839415
Durres,P-14081,Durres,P-1496,0.006572698789255128
Durres,P-14081,Durres,P-14961,0.03555383672932072
Durres,P-14081,Durres,P-1497,0.04606704114543818
Durres,P-14081,Durres,P-14971,0.00875275883554397
Durres,P-14081,Durres,P-1498,0.020449817886018767
Durres,P-14081,Durres,P-14981,0.021900571385682785
Durres,P-14081,Durres,P-1499,0.2198725991390789
Durres,P-14081,Durres,P-14991,0.14563668297769153
Durres,P-14081,Durres,P-1500,0.027625003704826394
Durres,P-14081,Durres,P-15001,0.0011026237090333367
Durres,P-14081,Durres,P-1501,0.010207687392198529
Durres,P-14081,Durres,P-15011,0.02155717425782148
Durres,P-14081,Durres,P-1504,0.06301297706472278
Durres,P-14081,Durres,P-15041,0.00798265112520751
Durres,P-14081,Katund I ri,P-1514,0.15877627232097397
Durres,P-14081,Katund I ri,P-15141,0.21758433832479374
Durres,P-14081,Katund I ri,P-1515,0.6211289438256231
Durres,P-14081,Katund I ri,P-1516,0.517637543449194
Durres,P-14081,Katund I ri,P-1517,0.8532690115750028
Durres,P-14081,Katund I ri,P-1518,0.2228825788477172
Durres,P-14081,Katund I ri,P-1519,0.09664892972428438
